xyz_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Total_Conversion,Approved_Conversion,ClickThroughRate,ConversionRate,CostPerClick,CostPerConversion,Conversion_Value,ROAS,CostPerMille,RevenuePerMille,isFree,Free
campaign_c,3.0,1,18,690373,91,159.5700021,5,2,0.01318128026443676,0.4,1.7535165065934066,79.78500105,200,1.2533684111545174,0.23113592521723766,0.2896984673502585,0,Paid
campaign_c,3.0,1,18,515812,69,117.6299995,3,1,0.013376966801858042,0.3333333333333333,1.7047826014492753,117.6299995,100,0.8501232714873896,0.22804820263972145,0.19386908408489914,0,Paid
campaign_c,3.0,1,18,764793,101,171.9799976,4,2,0.013206187818141642,0.5,1.7027722534653464,85.9899988,200,1.1629259378475536,0.22487130190783647,0.26150866966617115,0,Paid
campaign_c,3.0,1,19,87832,11,18.10000038,1,1,0.012523909281355314,1.0,1.64545458,18.10000038,100,5.524861762461465,0.20607523886510612,1.1385372073959377,0,Paid
campaign_c,3.0,1,19,23368,3,4.300000191,1,0,0.01283806915439918,0.0,1.433333397,0.0,0,0.0,0.1840123327199589,0.0,0,Paid
campaign_c,3.0,1,19,51509,7,11.57000005,1,0,0.013589858083053446,0.0,1.6528571500000002,0.0,0,0.0,0.22462094100060184,0.0,0,Paid
campaign_c,3.0,1,19,87043,16,24.48000002,2,0,0.018381719380076513,0.0,1.53000000125,0.0,0,0.0,0.28124030674494216,0.0,0,Paid
campaign_c,3.0,1,19,565565,113,169.6699982,7,4,0.01998001998001998,0.5714285714285714,1.5015044088495575,42.41749955,400,2.3575175590471598,0.3000008808890225,0.707257344425486,0,Paid
campaign_c,3.0,1,20,253758,43,62.14000034,4,1,0.016945278572498206,0.25,1.4451162869767442,62.14000034,100,1.609269382891027,0.2448789805247519,0.3940762458720513,0,Paid
campaign_c,3.0,1,20,319131,51,76.68000025,6,1,0.01598089812647471,0.16666666666666666,1.5035294166666668,76.68000025,100,1.3041210181790523,0.24027750437907947,0.3133509436563668,0,Paid
campaign_c,3.0,1,20,670608,130,195.1499978,11,3,0.019385393553312813,0.2727272727272727,1.5011538292307691,65.04999926666666,300,1.5372790334717596,0.29100457763701,0.4473552358456804,0,Paid
campaign_c,3.0,1,21,159123,25,38.36000013,5,3,0.015711116557631518,0.6,1.5344000052000002,12.78666671,300,7.820646480274138,0.2410713732772761,1.8853339869157821,0,Paid
campaign_c,3.0,1,21,103709,15,24.56999969,3,1,0.014463547040276158,0.3333333333333333,1.6379999793333333,24.56999969,100,4.070004121355363,0.2369128975305904,0.9642364693517438,0,Paid
campaign_c,3.0,1,21,271589,45,74.41000032,9,3,0.01656915412627168,0.3333333333333333,1.6535555626666665,24.80333344,300,4.031716149843446,0.2739801697417789,1.1046102750847788,0,Paid
campaign_c,3.0,1,21,119772,20,33.46999907,5,2,0.016698393614534283,0.4,1.6734999535,16.734999535,200,5.975500614198254,0.27944760937447816,1.6698393614534282,0,Paid
campaign_c,3.0,1,22,26340,3,4.220000029,1,1,0.011389521640091117,1.0,1.4066666763333335,4.220000029,100,23.696682301610476,0.16021260550493546,3.7965072133637054,0,Paid
campaign_c,3.0,1,22,594968,111,147.6700006,4,0,0.018656465557811513,0.0,1.3303603657657659,0.0,0,0.0,0.24819822343386536,0.0,0,Paid
campaign_c,3.0,1,23,6838,0,0.0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,Free
campaign_c,3.0,1,24,185665,39,62.14000058,1,0,0.021005574556324565,0.0,1.5933333482051282,0.0,0,0.0,0.3346888243880106,0.0,0,Paid
campaign_c,3.0,1,24,24959,3,4.560000062,1,1,0.012019712328218277,1.0,1.5200000206666668,4.560000062,100,21.929824263234845,0.1826996298729917,4.006570776072759,0,Paid
campaign_c,3.0,1,24,136967,23,35.05999982,3,1,0.016792366044375652,0.3333333333333333,1.5243478182608696,35.05999982,100,2.8522532947348997,0.2559740654318194,0.7301028714945935,0,Paid
campaign_c,3.0,1,24,107548,19,29.31000018,1,0,0.017666530293450364,0.0,1.5426315884210526,0.0,0,0.0,0.27252947688473983,0.0,0,Paid
campaign_c,3.0,1,25,588617,119,169.9199973,2,0,0.020216881265746656,0.0,1.42789913697479,0.0,0,0.0,0.2886766731168145,0.0,0,Paid
campaign_c,3.0,1,26,190560,26,41.63,3,1,0.01364399664147775,0.3333333333333333,1.6011538461538461,41.63,100,2.402113860196973,0.21846137699412257,0.5247691015952981,0,Paid
campaign_c,3.0,1,26,373110,49,75.70000076,4,2,0.013132856262228296,0.5,1.5448979746938774,37.85000038,200,2.642007899498996,0.20288923041462303,0.5360349494787061,0,Paid
campaign_c,3.0,1,27,935646,170,256.4699982,19,6,0.018169264871543297,0.3157894736842105,1.5086470482352943,42.7449997,600,2.3394549234258153,0.2741100781705902,0.6412681719368223,0,Paid
campaign_c,3.0,1,27,2223278,421,612.3000032,38,13,0.0189360035047349,0.34210526315789475,1.4543943068883611,47.10000024615385,1300,2.1231422394348276,0.27540415692504494,0.5847221984835005,0,Paid
campaign_c,3.0,1,27,240497,36,51.84000087,1,0,0.014969001692328803,0.0,1.4400000241666666,0.0,0,0.0,0.2155536279870435,0.0,0,Paid
campaign_c,3.0,1,27,259984,37,54.7900002,5,0,0.014231645024309188,0.0,1.4808108162162164,0.0,0,0.0,0.2107437388454674,0.0,0,Paid
campaign_c,3.0,1,28,606786,127,179.050001,11,3,0.020929948944108795,0.2727272727272727,1.4098425275590551,59.68333366666667,300,1.6755096248226213,0.2950793212104432,0.49440824277422357,0,Paid
campaign_c,3.0,1,28,83270,13,17.74000001,1,0,0.015611865017413235,0.0,1.3646153853846152,0.0,0,0.0,0.21304191197309955,0.0,0,Paid
campaign_c,3.0,1,28,1189509,268,375.7199963,7,3,0.02253030452060472,0.42857142857142855,1.4019402847014926,125.23999876666666,300,0.7984669513316505,0.31586141534027906,0.2522049013500528,0,Paid
campaign_c,3.0,1,28,11471,1,1.570000052,0,0,0.00871763577717723,0.0,1.570000052,0.0,0,0.0,0.1368668862348531,0.0,0,Paid
campaign_c,3.0,1,29,1705246,295,429.4799981,23,10,0.017299556779491056,0.43478260869565216,1.4558644003389831,42.94799981,1000,2.3283971417154574,0.2518580885690393,0.5864256535420695,0,Paid
campaign_c,3.0,1,29,418016,63,95.8500005,3,1,0.01507119344714078,0.3333333333333333,1.5214285793650792,95.8500005,100,1.043296812502364,0.2292974443561969,0.2392252928117584,0,Paid
campaign_c,3.0,1,29,30155,3,3.819999933,1,0,0.00994859890565412,0.0,1.273333311,0.0,0,0.0,0.12667882384347537,0.0,0,Paid
campaign_c,3.0,1,29,990404,153,226.5399992,12,6,0.015448241323742635,0.5,1.4806535895424837,37.75666653333334,600,2.64853889873237,0.22873493968118064,0.6058133852448092,0,Paid
campaign_c,3.0,1,30,187468,34,50.72000062,2,1,0.01813642861715066,0.5,1.491764724117647,50.72000062,100,1.9716088087066745,0.27055284432543153,0.5334243710926665,0,Paid
campaign_c,3.0,1,30,208301,33,54.57000089,1,0,0.01584245874959794,0.0,1.6536363906060607,0.0,0,0.0,0.2619766630501054,0.0,0,Paid
campaign_c,3.0,1,30,101856,16,25.22000039,4,1,0.015708451146716932,0.25,1.576250024375,25.22000039,100,3.9651069965744754,0.24760446502906064,0.9817781966698083,0,Paid
campaign_c,3.0,1,31,48935,7,9.970000267,1,1,0.014304689894758353,1.0,1.4242857524285715,9.970000267,100,10.030090002203208,0.2037396601001328,2.0435271278226215,0,Paid
campaign_c,3.0,1,31,13911,1,1.730000019,1,1,0.007188555819135935,1.0,1.730000019,1.730000019,100,57.80346757325672,0.1243620170368773,7.188555819135935,0,Paid
campaign_c,3.0,1,32,511726,77,123.0900019,8,4,0.01504711505766758,0.5,1.5985714532467532,30.772500475,400,3.249654674024341,0.24053888584906769,0.7816683146840302,0,Paid
campaign_c,3.0,1,32,177452,24,37.83000016,2,0,0.013524784166986001,0.0,1.5762500066666665,0.0,0,0.0,0.2131844113337691,0.0,0,Paid
campaign_c,3.0,1,32,149808,20,33.03999937,1,1,0.013350421873331198,1.0,1.6519999684999997,33.03999937,100,3.026634440277836,0.22054896514204847,0.6675210936665599,0,Paid
campaign_c,3.0,1,32,390339,60,105.0199997,9,6,0.015371254217487878,0.6666666666666666,1.7503333283333333,17.503333283333333,600,5.7131975025134185,0.2690481855515334,1.5371254217487877,0,Paid
campaign_c,3.0,1,32,8350,0,0.0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,Free
campaign_c,3.0,1,36,39339,4,5.929999948,1,0,0.010168026640229796,0.0,1.482499987,0.0,0,0.0,0.15074099361956328,0.0,0,Paid
campaign_c,3.0,1,63,8587,0,0.0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,Free
campaign_c,3.0,1,63,24893,2,3.75,1,0,0.008034387177118065,0.0,1.875,0.0,0,0.0,0.15064475957096374,0.0,0,Paid
campaign_c,3.0,1,63,1296189,212,343.2599944,14,4,0.016355639493931824,0.2857142857142857,1.619150916981132,85.8149986,400,1.1652974611829685,0.26482248684412535,0.3085969715836193,0,Paid
campaign_c,3.0,1,63,91607,12,19.1899997,2,1,0.01309943563264816,0.5,1.5991666416666668,19.1899997,100,5.211047501996574,0.20948180488390628,1.0916196360540134,0,Paid
campaign_c,3.0,1,64,238036,38,61.02999771,6,3,0.015963971836192845,0.5,1.6060525713157896,20.34333257,300,4.915615455624437,0.25638978015930364,1.2603135660152245,0,Paid
campaign_c,3.0,1,64,254344,35,56.16999996,2,1,0.013760890762117449,0.5,1.6048571417142856,56.16999996,100,1.78030977516846,0.22084263815934324,0.3931683074890699,0,Paid
campaign_c,3.0,1,64,157705,23,39.23000026,2,0,0.01458419200405821,0.0,1.7056521852173911,0.0,0,0.0,0.2487555896135189,0.0,0,Paid
campaign_c,3.0,1,64,411571,60,99.1799984,6,1,0.01457828661397426,0.16666666666666666,1.6529999733333334,99.1799984,100,1.0082678121922615,0.24097907384145142,0.24297144356623768,0,Paid
campaign_c,3.0,1,64,94136,11,16.17999971,1,0,0.011685221381830542,0.0,1.4709090645454546,0.0,0,0.0,0.17187898051754907,0.0,0,Paid
campaign_c,3.0,1,65,82640,16,23.97000039,1,1,0.019361084220716362,1.0,1.498125024375,23.97000039,100,4.171881450686952,0.2900532477008712,1.2100677637947725,0,Paid
campaign_c,3.0,1,65,17870,2,2.620000005,1,1,0.01119194180190263,1.0,1.3100000025,2.620000005,100,38.16793885845813,0.146614437884723,5.595970900951315,0,Paid
campaign_c,3.0,1,2,19178,2,2.779999971,1,1,0.010428616122640526,1.0,1.3899999855,2.779999971,100,35.97122339682211,0.14495776259255397,5.2143080613202635,0,Paid
campaign_c,3.0,1,2,5264,0,0.0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,Free
campaign_c,3.0,1,2,145548,28,42.37000036,2,1,0.01923763981641795,0.5,1.5132142985714285,42.37000036,100,2.3601604708600954,0.29110671640970676,0.6870585648720697,0,Paid
campaign_c,3.0,1,2,82455,15,22.04999971,1,0,0.01819174094960888,0.0,1.4699999806666668,0.0,0,0.0,0.26741858844218064,0.0,0,Paid
campaign_c,3.0,1,7,44189,7,10.31999981,2,0,0.015841046414265994,0.0,1.4742856871428571,0.0,0,0.0,0.23354227997918034,0.0,0,Paid
campaign_c,3.0,1,7,45199,7,9.809999943,1,0,0.015487068297971194,0.0,1.4014285632857142,0.0,0,0.0,0.21704019874333502,0.0,0,Paid
campaign_c,3.0,1,7,221843,43,63.45000076,5,0,0.019383077221278112,0.0,1.4755814130232559,0.0,0,0.0,0.2860130847491244,0.0,0,Paid
campaign_c,3.0,1,66,41672,6,10.54999995,2,1,0.014398157035899407,0.5,1.758333325,10.54999995,100,9.478673030704611,0.25316759334805145,2.3996928393165673,0,Paid
campaign_c,3.5,1,10,127546,25,38.94000041,2,0,0.019600771486365704,0.0,1.5576000164000001,0.0,0,0.0,0.3053016198861587,0.0,0,Paid
campaign_c,3.5,1,10,127865,28,38.02999961,3,1,0.02189809564775349,0.3333333333333333,1.3582142717857142,38.02999961,100,2.629503050894194,0.2974230603370743,0.7820748445626245,0,Paid
campaign_c,3.5,1,10,1025327,229,314.2999983,16,2,0.022334338216003283,0.125,1.3724890755458516,157.14999915,200,0.6363347155003786,0.3065363521101073,0.19505972241050906,0,Paid
campaign_c,3.5,1,10,561415,124,173.76,3,0,0.022087047905738177,0.0,1.401290322580645,0.0,0,0.0,0.30950366484686015,0.0,0,Paid
campaign_c,3.5,1,15,132803,25,37.32000124,2,1,0.01882487594406753,0.5,1.4928000496000002,37.32000124,100,2.679528313970656,0.2810177574301786,0.7529950377627012,0,Paid
campaign_c,3.5,1,15,24664,2,2.629999995,1,1,0.00810898475510866,1.0,1.3149999975,2.629999995,100,38.022813760499645,0.10663314932695427,4.054492377554331,0,Paid
campaign_c,3.5,1,16,1020561,172,263.8100007,7,3,0.01685347568641169,0.42857142857142855,1.5337790738372092,87.93666689999999,300,1.1371820598308349,0.2584950832924245,0.29395597127462253,0,Paid
campaign_c,3.5,1,16,682143,114,177.1099993,6,2,0.016712038384913426,0.3333333333333333,1.5535964850877193,88.55499965,200,1.1292417186520762,0.25963764093452546,0.29319365587567414,0,Paid
campaign_c,3.5,1,16,1247717,222,343.4199994,11,4,0.017792496215087238,0.36363636363636365,1.5469369342342343,85.85499985,400,1.1647545300182072,0.2752386954734127,0.3205855173889592,0,Paid
campaign_c,3.5,1,16,146406,23,33.22999942,1,1,0.015709738671912353,1.0,1.4447825834782608,33.22999942,100,3.00932897217607,0.22697156824173872,0.6830321161701023,0,Paid
campaign_c,3.5,1,16,905699,161,234.6599982,4,1,0.017776325247129566,0.25,1.4575155167701863,234.6599982,100,0.4261484733958376,0.2590926987884496,0.11041195805670538,0,Paid
campaign_c,3.5,1,16,1184580,194,297.8299981,14,3,0.016377112563102533,0.21428571428571427,1.5352061757731958,99.27666603333334,300,1.007286042083885,0.25142244348207804,0.25325431798612164,0,Paid
campaign_c,3.5,1,18,98057,20,31.00999963,1,1,0.020396300111159834,1.0,1.5504999815,31.00999963,100,3.2247662429269113,0.31624462945021775,1.0198150055579918,0,Paid
campaign_c,3.5,1,19,238735,56,84.65999889,4,1,0.02345697111860431,0.25,1.5117856944642856,84.65999889,100,1.1811953852011208,0.3546191337256791,0.41887448426079127,0,Paid
campaign_c,3.5,1,19,320657,77,115.8800026,2,0,0.02401319790305529,0.0,1.5049350987012986,0.0,0,0.0,0.36138304356368334,0.0,0,Paid
campaign_c,3.5,1,21,244074,57,84.51000023,4,2,0.023353573096683792,0.5,1.4826315829824561,42.255000115,200,2.366583829791572,0.34624745048632793,0.8194236174275015,0,Paid
campaign_c,3.5,1,21,39146,8,13.05999959,1,0,0.020436315332345578,0.0,1.63249994875,0.0,0,0.0,0.33362283732692993,0.0,0,Paid
campaign_c,3.5,1,22,78468,15,23.64999962,1,0,0.0191160727940052,0.0,1.5766666413333332,0.0,0,0.0,0.3013967428760768,0.0,0,Paid
campaign_c,3.5,1,22,325653,63,89.35000026,2,0,0.01934574531786902,0.0,1.4182539723809524,0.0,0,0.0,0.2743718014573795,0.0,0,Paid
campaign_c,3.5,1,22,66277,12,17.30000019,1,0,0.01810582856797984,0.0,1.4416666825,0.0,0,0.0,0.2610256980551322,0.0,0,Paid
campaign_c,3.5,1,22,93002,16,23.33999968,1,0,0.017203931098255954,0.0,1.45874998,0.0,0,0.0,0.25096234145502244,0.0,0,Paid
campaign_c,3.5,1,24,109723,27,40.9600004,1,0,0.024607420504360978,0.0,1.517037051851852,0.0,0,0.0,0.37330368655614593,0.0,0,Paid
campaign_c,3.5,1,24,118941,35,50.11000001,4,1,0.029426354242859908,0.25,1.431714286,50.11000001,100,1.9956096583525025,0.4213013175439924,0.8407529783674259,0,Paid
campaign_c,3.5,1,25,221576,47,66.79000068,6,1,0.02121168357583854,0.16666666666666666,1.4210638442553192,66.79000068,100,1.4972301090265536,0.3014315660540853,0.45131241650720294,0,Paid
campaign_c,3.5,1,25,8341,1,1.639999986,1,0,0.011988970147464332,0.0,1.639999986,0.0,0,0.0,0.19661910873995925,0.0,0,Paid
campaign_c,3.5,1,25,120335,26,36.2299993,2,0,0.021606348942535422,0.0,1.3934615115384617,0.0,0,0.0,0.3010761565629285,0.0,0,Paid
campaign_c,3.5,1,26,182098,40,62.86999989,1,1,0.021966194027391844,1.0,1.57174999725,62.86999989,100,1.5905837470170863,0.34525365402146097,0.5491548506847961,0,Paid
campaign_c,3.5,1,26,227473,52,71.58000052,1,1,0.022859855894985338,1.0,1.3765384715384614,71.58000052,100,1.3970382686999177,0.3146747109327261,0.43961261336510266,0,Paid
campaign_c,3.5,1,27,1050947,230,350.5099957,6,1,0.021885023697674574,0.16666666666666666,1.5239565030434783,350.5099957,100,0.285298568448215,0.33351824183331796,0.09515227694641118,0,Paid
campaign_c,3.5,1,27,720859,162,213.6899986,13,5,0.0224731882379217,0.38461538461538464,1.3190740654320987,42.73799972,500,2.3398380985342007,0.296437997722162,0.6936169209235094,0,Paid
campaign_c,3.5,1,28,41111,8,10.96000016,1,0,0.019459512052735276,0.0,1.37000002,0.0,0,0.0,0.26659531901437566,0.0,0,Paid
campaign_c,3.5,1,29,148616,25,37.39999962,6,4,0.016821876513968888,0.6666666666666666,1.4959999848,9.349999905,400,10.695187274443079,0.2516552700920493,2.691500242235022,0,Paid
campaign_c,3.5,1,29,707260,135,210.8200028,13,6,0.01908774708028165,0.46153846153846156,1.5616296503703704,35.13666713333333,600,2.8460297506456538,0.2980799179933829,0.8483443146791844,0,Paid
campaign_c,3.5,1,29,139596,26,42.41000032,1,1,0.018625175506461505,1.0,1.6311538584615386,42.41000032,100,2.3579344316307704,0.3038052689188802,0.7163529040946732,0,Paid
campaign_c,3.5,1,30,105399,22,33.19999933,2,0,0.020873063311796124,0.0,1.5090908786363635,0.0,0,0.0,0.31499349453030856,0.0,0,Paid
campaign_c,3.5,1,32,222378,50,72.91000104,1,0,0.02248423854877731,0.0,1.4582000207999999,0.0,0,0.0,0.3278651711949923,0.0,0,Paid
campaign_c,3.5,1,63,975792,210,293.8800011,10,4,0.021520979880958236,0.4,1.3994285766666668,73.470000275,400,1.3610997635184097,0.30117074243281355,0.40992342630396644,0,Paid
campaign_c,3.5,1,63,579150,125,167.0499997,5,1,0.021583354916688252,0.2,1.3363999976,167.0499997,100,0.598623167791601,0.28843995458862126,0.172666839333506,0,Paid
campaign_c,3.5,1,63,449588,81,123.800001,5,2,0.018016495102182443,0.4,1.528395074074074,61.9000005,200,1.6155088722495246,0.2753632236625533,0.444851730918085,0,Paid
campaign_c,3.5,1,63,318157,56,85.70000196,3,0,0.01760137290708675,0.0,1.5303571778571428,0.0,0,0.0,0.26936387368500453,0.0,0,Paid
campaign_c,3.5,1,63,196967,43,65.17999971,2,1,0.02183106814847157,0.5,1.5158139467441862,65.17999971,100,1.5342129555833346,0.33091837571775984,0.5076992592667807,0,Paid
campaign_c,3.5,1,64,158298,37,46.43000007,4,1,0.023373637064271185,0.25,1.2548648667567568,46.43000007,100,2.153779880448749,0.29330755960277455,0.6317199206559779,0,Paid
campaign_c,3.5,1,64,222739,55,68.55999959,5,2,0.024692577411230182,0.4,1.2465454470909092,34.279999795,200,2.9171528762548524,0.3078041994890881,0.8979119058629158,0,Paid
campaign_c,3.5,1,2,20780,5,8.189999938,1,0,0.024061597690086624,0.0,1.6379999876,0.0,0,0.0,0.39412896717998075,0.0,0,Paid
campaign_c,3.5,1,7,128616,33,48.54999948,2,0,0.025657771972382906,0.0,1.4712121054545453,0.0,0,0.0,0.3774802472476208,0.0,0,Paid
campaign_c,4.0,1,10,258954,61,82.27999902,1,0,0.023556307297821235,0.0,1.3488524429508197,0.0,0,0.0,0.317739826455664,0.0,0,Paid
campaign_c,4.0,1,10,205289,48,71.53000104,3,0,0.02338167169210235,0.0,1.490208355,0.0,0,0.0,0.34843562509437914,0.0,0,Paid
campaign_c,4.0,1,10,611601,138,191.419996,8,3,0.022563730275130353,0.375,1.387101420289855,63.806665333333335,300,1.5672343865266825,0.31298182311670514,0.49051587554631204,0,Paid
campaign_c,4.0,1,10,947657,233,321.8700004,8,4,0.024586954984767696,0.5,1.3814163107296136,80.4675001,400,1.242737749721642,0.33964820647132876,0.42209364780717074,0,Paid
campaign_c,4.0,1,10,233043,49,65.03000033,2,0,0.02102616255369181,0.0,1.3271428638775509,0.0,0,0.0,0.27904721587861464,0.0,0,Paid
campaign_c,4.0,1,15,582725,142,194.8099988,9,2,0.02436826976704277,0.2222222222222222,1.3719013999999998,97.4049994,200,1.0266413491708313,0.3343086340898365,0.3432150671414475,0,Paid
campaign_c,4.0,1,16,265038,51,78.45999932,2,1,0.019242523713580695,0.5,1.5384313592156862,78.45999932,100,1.274534805846083,0.29603301911424024,0.3773043865407979,0,Paid
campaign_c,4.0,1,16,222273,39,53.62999868,6,1,0.017545990741115652,0.16666666666666666,1.3751281712820513,53.62999868,100,1.8646280526069183,0.24127986161162174,0.449897198490145,0,Paid
campaign_c,4.0,1,16,797234,170,243.7699978,4,1,0.021323726785360386,0.25,1.4339411635294117,243.7699978,100,0.41022275465598745,0.3057696959738295,0.12543368697270815,0,Paid
campaign_c,4.0,1,16,925555,182,262.8899981,4,2,0.019663877349266116,0.5,1.4444505390109892,131.44499905,200,0.7607744739072292,0.2840349823619342,0.21608656427764963,0,Paid
campaign_c,4.0,1,18,22210,3,4.050000191,1,1,0.0135074290859973,1.0,1.3500000636666665,4.050000191,100,24.691356860234777,0.18235030126069335,4.502476361999099,0,Paid
campaign_c,4.0,1,21,46391,11,16.40999985,3,1,0.02371149576426462,0.3333333333333333,1.4918181681818181,16.40999985,100,6.0938452720339304,0.3537324017589618,2.1555905240240567,0,Paid
campaign_c,4.0,1,21,190477,42,66.38999987,1,0,0.022049906287898276,0.0,1.5807142826190475,0.0,0,0.0,0.3485460179969235,0.0,0,Paid
campaign_c,4.0,1,21,25382,7,9.609999895,1,0,0.027578599007170437,0.0,1.3728571278571429,0.0,0,0.0,0.37861476223307855,0.0,0,Paid
campaign_c,4.0,1,22,65726,17,22.12000012,2,0,0.025864954508109425,0.0,1.301176477647059,0.0,0,0.0,0.33654870401363235,0.0,0,Paid
campaign_c,4.0,1,23,195220,51,78.06000042,1,0,0.026124372502817333,0.0,1.5305882435294116,0.0,0,0.0,0.39985657422395243,0.0,0,Paid
campaign_c,4.0,1,23,107501,27,40.87999928,2,2,0.02511604543213552,1.0,1.5140740474074075,20.43999964,200,4.8923679922334875,0.3802755256230175,1.8604478097878159,0,Paid
campaign_c,4.0,1,25,197772,63,88.21000016,7,2,0.031854863175778174,0.2857142857142857,1.4001587326984128,44.10500008,200,2.2673166266549067,0.446018648544789,1.0112654976437514,0,Paid
campaign_c,4.0,1,25,138154,35,48.93999863,1,0,0.025334047512196534,0.0,1.3982856751428572,0.0,0,0.0,0.3542423572969295,0.0,0,Paid
campaign_c,4.0,1,25,270124,69,95.84999895,2,0,0.025543824317720752,0.0,1.3891304195652174,0.0,0,0.0,0.3548370339177563,0.0,0,Paid
campaign_c,4.0,1,26,303971,77,106.9299998,11,6,0.025331363847209108,0.5454545454545454,1.3887012961038963,17.821666633333333,600,5.611147490154583,0.35177697806698666,1.9738725075747359,0,Paid
campaign_c,4.0,1,26,682046,183,254.419997,4,2,0.026831034856886486,0.5,1.3902732076502733,127.2099985,200,0.7861017308321091,0.37302468895059865,0.29323535362717473,0,Paid
campaign_c,4.0,1,26,328365,83,117.3400005,2,1,0.025276749958125868,0.5,1.4137349457831325,117.3400005,100,0.8522243018057597,0.3573462473162487,0.3045391561219984,0,Paid
campaign_c,4.0,1,27,1083259,276,390.2599992,11,0,0.02547867130575421,0.0,1.413985504347826,0.0,0,0.0,0.36026471896379353,0.0,0,Paid
campaign_c,4.0,1,27,913929,245,340.4099993,7,2,0.026807334048925026,0.2857142857142857,1.3894285685714285,170.20499965,200,0.5875268071186768,0.37246875774814014,0.2188353799912247,0,Paid
campaign_c,4.0,1,28,101586,24,33.47000039,2,1,0.023625302699190835,0.5,1.3945833495833335,33.47000039,100,2.9877501892673264,0.3294745377315772,0.9843876124662847,0,Paid
campaign_c,4.0,1,28,181053,46,66.27999985,3,1,0.025406925044047873,0.3333333333333333,1.4408695619565217,66.27999985,100,1.5087507577898704,0.3660806495887944,0.5523244574793016,0,Paid
campaign_c,4.0,1,28,133419,35,48.18000007,2,1,0.0262331452042063,0.5,1.3765714305714285,48.18000007,100,2.075550017739965,0.3611179822214227,0.7495184344058942,0,Paid
campaign_c,4.0,1,29,489573,113,156.1199993,3,2,0.023081338227394076,0.6666666666666666,1.381592914159292,78.05999965,200,1.2810658525284788,0.31889013344281647,0.408519260661842,0,Paid
campaign_c,4.0,1,29,822023,194,288.3300035,6,0,0.023600312886622392,0.0,1.486237131443299,0.0,0,0.0,0.35075661325777985,0.0,0,Paid
campaign_c,4.0,1,30,93176,29,40.37000024,1,1,0.031123894565124068,1.0,1.3920689737931036,40.37000024,100,2.4770869310254926,0.4332660796771701,1.0732377436249676,0,Paid
campaign_c,4.0,1,31,47229,13,19.27999985,1,0,0.027525461051472612,0.0,1.4830769115384614,0.0,0,0.0,0.4082237576489022,0.0,0,Paid
campaign_c,4.0,1,31,92263,24,34.03000015,1,0,0.026012594431137074,0.0,1.4179166729166666,0.0,0,0.0,0.3688369134972849,0.0,0,Paid
campaign_c,4.0,1,31,81551,21,29.67000008,1,0,0.025750757194884184,0.0,1.4128571466666666,0.0,0,0.0,0.36382141334870205,0.0,0,Paid
campaign_c,4.0,1,32,141037,32,47.78999913,3,0,0.022689081588519323,0.0,1.4934374728125,0.0,0,0.0,0.33884724667994925,0.0,0,Paid
campaign_c,4.0,1,32,319501,79,111.6500003,0,0,0.024726057195439136,0.0,1.4132911430379747,0.0,0,0.0,0.3494511763656452,0.0,0,Paid
campaign_c,4.0,1,36,72741,19,24.33000016,2,0,0.0261200698368183,0.0,1.2805263242105263,0.0,0,0.0,0.3344743701626318,0.0,0,Paid
campaign_c,4.0,1,63,597419,135,188.5100002,2,1,0.022597205646288452,0.5,1.3963703718518519,188.5100002,100,0.5304758362628234,0.3155406845112057,0.16738670849102555,0,Paid
campaign_c,4.0,1,63,98768,21,33.14000034,1,1,0.021261947189373076,1.0,1.5780952542857143,33.14000034,100,3.0175014777926825,0.3355337795642313,1.0124736756844324,0,Paid
campaign_c,4.0,1,64,173165,41,59.85000026,1,0,0.023676840008084777,0.0,1.4597561039024392,0.0,0,0.0,0.34562411722923225,0.0,0,Paid
campaign_c,4.0,1,65,55823,13,21.10999966,1,1,0.02328789208749082,1.0,1.6238461276923077,21.10999966,100,4.73709150216064,0.378159533883883,1.7913763144223707,0,Paid
campaign_c,4.0,1,65,118451,28,38.35000062,4,1,0.02363846653890638,0.25,1.3696428792857145,38.35000062,100,2.6075618874396773,0.32376257372246753,0.8442309478180852,0,Paid
campaign_c,4.0,1,2,74424,22,30.84000027,1,1,0.029560356874126625,1.0,1.4018181940909091,30.84000027,100,3.2425421246599746,0.41438246089970976,1.3436525851875738,0,Paid
campaign_c,4.0,1,7,47929,12,14.58999991,1,1,0.02503703394604519,1.0,1.2158333258333334,14.58999991,100,6.854009637893137,0.3044086025162219,2.086419495503766,0,Paid
campaign_c,4.0,1,7,40801,12,15.91999972,0,0,0.029411043846964535,0.0,1.3266666433333334,0.0,0,0.0,0.3901865081738193,0.0,0,Paid
campaign_c,4.0,1,66,66017,17,24.22000015,1,0,0.02575094293893997,0.0,1.4247058911764707,0.0,0,0.0,0.36687520108456917,0.0,0,Paid
campaign_c,4.5,1,10,725043,179,238.4000007,5,3,0.024688190907297913,0.6,1.3318435793296088,79.46666689999999,300,1.2583892580500315,0.32880808545148354,0.41376856269214374,0,Paid
